subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,1,1train,near,False,0.25962905383059043,0.0,direct,0.42762989103114046,0.3769369675342729,0.5019730764934639
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,1,1train,proxy_source,False,0.35130050896680426,0.0,direct,0.42762989103114046,0.3769369675342729,0.5019730764934639
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,1,1train,train,False,0.25962905383059043,0.0,direct,0.42762989103114046,0.3769369675342729,0.5019730764934639
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,2,2train,nearest,True,0.2609488252830177,0.0,direct,0.42546711048768787,0.4026881037641511,0.4815846377464914
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,2,2train,target,False,,0.0,direct,0.42546711048768787,0.4026881037641511,0.4815846377464914
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,2,2train,train,True,0.2609488252830177,0.0,direct,0.42546711048768787,0.4026881037641511,0.4815846377464914
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,near,False,0.24770255118084236,0.0,direct,0.4482196707111791,0.40092938928653593,0.508357179331791
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,3,3test,proxy_source,False,0.3351629219393359,0.0,direct,0.4482196707111791,0.40092938928653593,0.508357179331791
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,3,3test,train,False,0.24770255118084236,0.0,direct,0.4482196707111791,0.40092938928653593,0.508357179331791
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,near,False,0.2317195697055494,0.0,direct,0.47913593162916485,0.4343051071296351,0.5439775188942473
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,proxy_source,False,0.3135365690938599,0.0,direct,0.47913593162916485,0.4343051071296351,0.5439775188942473
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,train,False,0.2317195697055494,0.0,direct,0.47913593162916485,0.4343051071296351,0.5439775188942473
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,0,0train,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3575,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,0,0train,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,near,False,0.2207243737499154,1.0,direct,0.4455078710209633,0.3983105679484567,0.5236465893696906
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,proxy_source,False,0.3056683227193,1.0,direct,0.4455078710209633,0.3983105679484567,0.5236465893696906
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,train,False,0.2207243737499154,1.0,direct,0.4455078710209633,0.3983105679484567,0.5236465893696906
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,2,2train,near,False,0.24265055797833557,1.0,direct,0.40525117570244995,0.3717301703302754,0.47977521992991584
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,2,2train,proxy_source,False,0.33603261753129565,1.0,direct,0.40525117570244995,0.3717301703302754,0.47977521992991584
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,2,2train,train,False,0.24265055797833557,1.0,direct,0.40525117570244995,0.3717301703302754,0.47977521992991584
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,near,False,0.2587292489938387,1.0,direct,0.3800668390191426,0.323793196808378,0.45793644006036216
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,3,3test,proxy_source,False,0.3582990597494044,1.0,direct,0.3800668390191426,0.323793196808378,0.45793644006036216
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,3,3test,train,False,0.2587292489938387,1.0,direct,0.3800668390191426,0.323793196808378,0.45793644006036216
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,nearest,True,0.27789581927791035,1.0,direct,0.35385342937446335,0.3145843776345656,0.4242145113413365
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,target,False,,1.0,direct,0.35385342937446335,0.3145843776345656,0.4242145113413365
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,train,True,0.27789581927791035,1.0,direct,0.35385342937446335,0.3145843776345656,0.4242145113413365
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,1,1train,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3606,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,1,1train,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,2.0,direct,0.45389494598796515,0.41843258414934925,0.5069677927417621
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,2.0,direct,0.45389494598796515,0.41843258414934925,0.5069677927417621
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,2.0,direct,0.45389494598796515,0.41843258414934925,0.5069677927417621
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,2.0,direct,0.3875023171132448,0.3549994698081979,0.4521066707629327
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,1,1train,not_used,False,,2.0,direct,0.3875023171132448,0.3549994698081979,0.4521066707629327
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,2.0,direct,0.3875023171132448,0.3549994698081979,0.4521066707629327
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,far,False,,2.0,direct,0.2679192826743186,0.22201854022495884,0.33827565159081385
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,3,3test,second_nearest_fallback_source,False,1.0,2.0,direct,0.2679192826743186,0.22201854022495884,0.33827565159081385
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,3,3test,not_used,False,,2.0,direct,0.2679192826743186,0.22201854022495884,0.33827565159081385
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,nearest,True,1.0,2.0,direct,0.08317630425114786,0.06629707717060461,0.12380816476508442
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,target,False,,2.0,direct,0.08317630425114786,0.06629707717060461,0.12380816476508442
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,train,True,1.0,2.0,direct,0.08317630425114786,0.06629707717060461,0.12380816476508442
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,2,2train,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3637,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,2,2train,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,3.0,direct,0.421739230372494,0.38437404651892804,0.4892313378178096
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,3.0,direct,0.421739230372494,0.38437404651892804,0.4892313378178096
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,3.0,direct,0.421739230372494,0.38437404651892804,0.4892313378178096
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,3.0,direct,0.3642721698080348,0.3236110748039969,0.43896360096864695
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,1,1train,not_used,False,,3.0,direct,0.3642721698080348,0.3236110748039969,0.43896360096864695
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,3.0,direct,0.3642721698080348,0.3236110748039969,0.43896360096864695
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,2,2train,nearest,True,0.540577874568964,3.0,direct,0.18716473416506796,0.14397569651316405,0.25446070219566935
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,2,2train,target,False,,3.0,direct,0.18716473416506796,0.14397569651316405,0.25446070219566935
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,2,2train,train,True,0.540577874568964,3.0,direct,0.18716473416506796,0.14397569651316405,0.25446070219566935
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,near,False,0.459422125431036,3.0,direct,0.22022708473180508,0.17725907721212303,0.2944388567185518
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,proxy_source,False,1.0,3.0,direct,0.22022708473180508,0.17725907721212303,0.2944388567185518
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,train,False,0.459422125431036,3.0,direct,0.22022708473180508,0.17725907721212303,0.2944388567185518
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,3,3test,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3668,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,3,3test,target,False,,,,,,
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3699,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,4.0,direct,0.44987793321057923,0.41688795720256905,0.5166930164298772
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3699,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,4.0,direct,0.44987793321057923,0.41688795720256905,0.5166930164298772
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3699,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,4.0,direct,0.44987793321057923,0.41688795720256905,0.5166930164298772
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3699,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,4.0,direct,0.2983551078789093,0.25591887479563835,0.35996873528537837
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3699,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,1,1train,not_used,False,,4.0,direct,0.2983551078789093,0.25591887479563835,0.35996873528537837
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3699,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,4.0,direct,0.2983551078789093,0.25591887479563835,0.35996873528537837
2,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3699,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,2,2train,nearest,True,1.0,4.0,direct,0.07591840561819824,0.059024092941317774,0.11646714724331496
