subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,0.0,1,1train,bridge,True,,0.0,boot_mean,0.1575726326830367,0.10731192278579732,0.20660532354017508
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,0.0,1,1train,proxy_source,False,,0.0,boot_mean,0.1575726326830367,0.10731192278579732,0.20660532354017508
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,0.0,1,1train,train,True,,0.0,boot_mean,0.1575726326830367,0.10731192278579732,0.20660532354017508
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,1.0,2,2train,far,False,,0.0,boot_mean,0.268083042959752,0.21452712387411552,0.33298643730908045
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,1.0,2,2train,proxy_target,False,,0.0,boot_mean,0.268083042959752,0.21452712387411552,0.33298643730908045
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,1.0,2,2train,not_used,False,,0.0,boot_mean,0.268083042959752,0.21452712387411552,0.33298643730908045
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,2.0,3,3test,far,False,,0.0,boot_mean,0.4302986792892888,0.37289092502595317,0.47996633548400897
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,2.0,3,3test,proxy_target,False,,0.0,boot_mean,0.4302986792892888,0.37289092502595317,0.47996633548400897
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,2.0,3,3test,not_used,False,,0.0,boot_mean,0.4302986792892888,0.37289092502595317,0.47996633548400897
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,3.0,4,4test,bridge,False,,0.0,boot_mean,0.1764856396364967,0.12955579565186023,0.23563596196624337
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,3.0,4,4test,proxy_source,False,,0.0,boot_mean,0.1764856396364967,0.12955579565186023,0.23563596196624337
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,3.0,4,4test,train,False,,0.0,boot_mean,0.1764856396364967,0.12955579565186023,0.23563596196624337
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,,0,0train,target,False,,,,,,
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,0,0,3964,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,,0,0train,target,False,,,,,,
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,0.0,0,0train,bridge,True,,1.0,boot_mean,0.14090559256813684,0.09811496559182364,0.1905473449203942
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,0.0,0,0train,proxy_source,False,,1.0,boot_mean,0.14090559256813684,0.09811496559182364,0.1905473449203942
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,0.0,0,0train,train,True,,1.0,boot_mean,0.14090559256813684,0.09811496559182364,0.1905473449203942
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,1.0,2,2train,far,False,,1.0,boot_mean,0.3167574572077744,0.2626119378548152,0.3757284789850794
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,1.0,2,2train,proxy_target,False,,1.0,boot_mean,0.3167574572077744,0.2626119378548152,0.3757284789850794
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,1.0,2,2train,not_used,False,,1.0,boot_mean,0.3167574572077744,0.2626119378548152,0.3757284789850794
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,2.0,3,3test,far,False,,1.0,boot_mean,0.43313238641558494,0.3905400362626613,0.4841972083942213
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,2.0,3,3test,proxy_target,False,,1.0,boot_mean,0.43313238641558494,0.3905400362626613,0.4841972083942213
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,2.0,3,3test,not_used,False,,1.0,boot_mean,0.43313238641558494,0.3905400362626613,0.4841972083942213
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,3.0,4,4test,dropped,False,,1.0,boot_mean,0.30593762770650434,0.25815541477465315,0.36007933160966865
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,3.0,4,4test,not_used,False,,1.0,boot_mean,0.30593762770650434,0.25815541477465315,0.36007933160966865
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,3.0,4,4test,not_used,False,,1.0,boot_mean,0.30593762770650434,0.25815541477465315,0.36007933160966865
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,,1,1train,target,False,,,,,,
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,1,1,3995,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,,1,1train,target,False,,,,,,
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,0.0,0,0train,bridge,True,,2.0,boot_mean,0.19970382085756172,0.1513488676337543,0.2519499274196794
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,0.0,0,0train,proxy_source,False,,2.0,boot_mean,0.19970382085756172,0.1513488676337543,0.2519499274196794
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,0.0,0,0train,train,True,,2.0,boot_mean,0.19970382085756172,0.1513488676337543,0.2519499274196794
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,1.0,1,1train,far,False,,2.0,boot_mean,0.3432771925791588,0.28509348446970895,0.406188334455082
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,1.0,1,1train,proxy_target,False,,2.0,boot_mean,0.3432771925791588,0.28509348446970895,0.406188334455082
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,1.0,1,1train,not_used,False,,2.0,boot_mean,0.3432771925791588,0.28509348446970895,0.406188334455082
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,2.0,3,3test,bridge,False,,2.0,boot_mean,0.2002497377115694,0.16103964515539462,0.25200664134697287
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,2.0,3,3test,proxy_source,False,,2.0,boot_mean,0.2002497377115694,0.16103964515539462,0.25200664134697287
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,2.0,3,3test,train,False,,2.0,boot_mean,0.2002497377115694,0.16103964515539462,0.25200664134697287
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,3.0,4,4test,bridge,False,,2.0,boot_mean,0.2513540389279339,0.20171208356609743,0.30531518350326603
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,3.0,4,4test,proxy_source,False,,2.0,boot_mean,0.2513540389279339,0.20171208356609743,0.30531518350326603
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,3.0,4,4test,train,False,,2.0,boot_mean,0.2513540389279339,0.20171208356609743,0.30531518350326603
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,,2,2train,target,False,,,,,,
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,2,2,4026,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,,2,2train,target,False,,,,,,
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,0.0,0,0train,dropped,False,,3.0,boot_mean,0.340628852375735,0.29324134328311763,0.38802655929450885
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,0.0,0,0train,not_used,False,,3.0,boot_mean,0.340628852375735,0.29324134328311763,0.38802655929450885
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,0.0,0,0train,not_used,False,,3.0,boot_mean,0.340628852375735,0.29324134328311763,0.38802655929450885
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,1.0,1,1train,far,False,,3.0,boot_mean,0.49941384544381867,0.4501333120701643,0.5482264016918371
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,1.0,1,1train,proxy_target,False,,3.0,boot_mean,0.49941384544381867,0.4501333120701643,0.5482264016918371
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,1.0,1,1train,not_used,False,,3.0,boot_mean,0.49941384544381867,0.4501333120701643,0.5482264016918371
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,2.0,2,2train,bridge,True,,3.0,boot_mean,0.2192761768808483,0.1733507361293005,0.2691875970636744
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,2.0,2,2train,proxy_source,False,,3.0,boot_mean,0.2192761768808483,0.1733507361293005,0.2691875970636744
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,2.0,2,2train,train,True,,3.0,boot_mean,0.2192761768808483,0.1733507361293005,0.2691875970636744
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,3.0,4,4test,far,False,,3.0,boot_mean,0.3770808082443442,0.32671276434263785,0.43906356823326037
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,3.0,4,4test,proxy_target,False,,3.0,boot_mean,0.3770808082443442,0.32671276434263785,0.43906356823326037
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,3.0,4,4test,not_used,False,,3.0,boot_mean,0.3770808082443442,0.32671276434263785,0.43906356823326037
1,bnci004,BDP_bridge_to_far,CSP,lda,none,0,3,3,4057,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,,3,3test,target,False,,,,,,
