subject,pair_id,target_session_abs_idx,target_session_label,train_local_idx,train_session_abs_idx,train_session_label,feature,dist_type,dist_est,dist_lwr,dist_upr,is_near_bridge,is_final_source,is_bdp_far_raw,is_bdp_proxy_source_fb,is_bdp_proxy_target_fb,is_mmp_proxy_source,is_mmp_proxy_target,is_best_nearest,degraded,partition_mode
2,0,0,0train,0,1,1train,CSP,mmd,0.4398991499242162,0.37259438748930795,0.5182019406761752,True,True,False,False,False,True,False,False,True,
2,0,0,0train,1,2,2train,CSP,mmd,0.43691227757934165,0.3965243882010239,0.48232760631899585,True,True,False,False,False,False,True,True,True,
2,0,0,0train,2,3,3test,CSP,mmd,0.45761070620220956,0.3945107672099635,0.5192561919097912,True,True,False,False,False,True,False,False,True,
2,0,0,0train,3,4,4test,CSP,mmd,0.489684961507295,0.44550902834714834,0.5351654714055785,True,True,False,False,False,True,False,False,True,
2,0,0,0train,0,1,1train,logvar,mmd,0.5827209912052514,0.47546549156564105,0.6696046939536692,False,False,True,True,False,False,False,False,False,normal
2,0,0,0train,1,2,2train,logvar,mmd,0.24390324032561395,0.17474050469834343,0.31522752240563917,False,False,False,False,False,True,False,False,False,normal
2,0,0,0train,2,3,3test,logvar,mmd,0.0747324678634792,0.040944668845919296,0.11502840917863263,True,True,False,False,True,False,True,True,False,normal
2,0,0,0train,3,4,4test,logvar,mmd,0.31651106481002,0.24069026591404036,0.4003893680033289,False,False,True,True,False,False,False,False,False,normal
2,0,0,0train,0,1,1train,TS,mmd,0.3842904086632414,0.32291017052721305,0.4497423125202343,False,False,True,True,False,False,False,False,False,normal
2,0,0,0train,1,2,2train,TS,mmd,0.22499973268724985,0.19461414733053692,0.25708927805769194,False,False,False,False,False,True,False,False,False,normal
2,0,0,0train,2,3,3test,TS,mmd,0.14352908713758122,0.11831590425344454,0.17111377048331558,True,True,False,False,True,False,True,True,False,normal
2,0,0,0train,3,4,4test,TS,mmd,0.2591967999309204,0.22306811833315468,0.3034564537066232,False,False,True,True,False,False,False,False,False,normal
2,1,1,1train,0,0,0train,CSP,mmd,0.45806550855174405,0.3995638280261436,0.5289168807916792,True,True,False,False,False,True,False,False,True,
2,1,1,1train,1,2,2train,CSP,mmd,0.41659090358100914,0.36989104119625216,0.46112134252428255,True,True,False,False,False,True,False,False,True,
2,1,1,1train,2,3,3test,CSP,mmd,0.39378564513356534,0.32847984807629743,0.46069882026514924,True,True,False,False,False,True,False,False,True,
2,1,1,1train,3,4,4test,CSP,mmd,0.3657592273890573,0.3150210479939605,0.41834923388142703,True,True,False,False,False,False,True,True,True,
2,1,1,1train,0,0,0train,logvar,mmd,0.5505979050321659,0.46689074610040643,0.6355667693647218,False,False,True,True,False,False,False,False,False,normal
2,1,1,1train,1,2,2train,logvar,mmd,0.3318981680153946,0.2626581287618193,0.4048874328325215,True,True,False,False,True,True,False,False,False,normal
2,1,1,1train,2,3,3test,logvar,mmd,0.45540686933063407,0.36047360077050467,0.5484386057801548,False,False,True,True,False,False,False,False,False,normal
2,1,1,1train,3,4,4test,logvar,mmd,0.24887936181877174,0.189197064901472,0.326275541628857,True,True,False,False,True,False,True,True,False,normal
2,1,1,1train,0,0,0train,TS,mmd,0.38741022060686403,0.32812468605537365,0.4549719273105281,False,False,True,True,False,False,False,False,False,normal
2,1,1,1train,1,2,2train,TS,mmd,0.2837774976760691,0.21846925332019382,0.35017503706334346,True,True,False,False,True,True,False,False,False,normal
2,1,1,1train,2,3,3test,TS,mmd,0.3571918943033849,0.28147980416033774,0.43299463415825584,False,False,True,True,False,False,False,False,False,normal
2,1,1,1train,3,4,4test,TS,mmd,0.21803598523404058,0.16034769673912735,0.2762363484808309,True,True,False,False,True,False,True,True,False,normal
2,2,2,2train,0,0,0train,CSP,mmd,0.4663185441939421,0.42154658263005845,0.5153852238451351,False,False,True,True,False,False,False,False,False,normal
2,2,2,2train,1,1,1train,CSP,mmd,0.4008051122971176,0.3507768164157031,0.4489950451839442,False,False,True,True,False,False,False,False,False,normal
2,2,2,2train,2,3,3test,CSP,mmd,0.27787345541315334,0.23260098759794004,0.3397625596685891,False,False,False,False,False,True,False,False,False,normal
2,2,2,2train,3,4,4test,CSP,mmd,0.09557523934895214,0.06705555147855141,0.12830187781537028,True,True,False,False,True,False,True,True,False,normal
2,2,2,2train,0,0,0train,logvar,mmd,0.22010228250315123,0.1713548582930941,0.29095252583691295,False,False,True,True,False,False,False,False,False,normal
2,2,2,2train,1,1,1train,logvar,mmd,0.29121379639291695,0.24222006014561426,0.34719620012166647,False,False,True,True,False,False,False,False,False,normal
2,2,2,2train,2,3,3test,logvar,mmd,0.16683970608603255,0.11437225243153713,0.23603616668412575,False,False,False,False,False,True,False,False,False,normal
2,2,2,2train,3,4,4test,logvar,mmd,0.037892034410402856,0.022422114085927345,0.06125882644899503,True,True,False,False,True,False,True,True,False,normal
2,2,2,2train,0,0,0train,TS,mmd,0.20868516038308052,0.18296841246432438,0.2403445550671005,False,False,True,True,False,False,False,False,False,normal
2,2,2,2train,1,1,1train,TS,mmd,0.26484322598343885,0.2182640547435963,0.315754357760717,False,False,True,True,False,False,False,False,False,normal
2,2,2,2train,2,3,3test,TS,mmd,0.12971729292514309,0.10257671830500921,0.16420505769097732,False,False,False,False,False,True,False,False,False,normal
2,2,2,2train,3,4,4test,TS,mmd,0.03800627193876287,0.025835752442672447,0.05901544685939968,True,True,False,False,True,False,True,True,False,normal
2,3,3,3test,0,0,0train,CSP,mmd,0.43430381506697235,0.3791955446486992,0.5053411959571739,False,False,True,True,False,False,False,False,False,normal
2,3,3,3test,1,1,1train,CSP,mmd,0.3765541130711047,0.3281659438425922,0.4239677855468576,False,False,True,True,False,False,False,False,False,normal
2,3,3,3test,2,2,2train,CSP,mmd,0.198030382049973,0.1528342364620792,0.25196137972909066,True,True,False,False,True,False,True,True,False,normal
2,3,3,3test,3,4,4test,CSP,mmd,0.23323024746578425,0.17849567272957093,0.2896749451921749,True,True,False,False,True,True,False,False,False,normal
2,3,3,3test,0,0,0train,logvar,mmd,0.0845713612261008,0.047757018374017704,0.13391890503958107,True,True,False,False,True,False,True,True,False,normal
