subject,pair_id,target_session_abs_idx,target_session_label,train_local_idx,train_session_abs_idx,train_session_label,feature,dist_type,dist_est,dist_lwr,dist_upr,is_near_bridge,is_final_source,is_bdp_far_raw,is_bdp_proxy_source_fb,is_bdp_proxy_target_fb,is_mmp_proxy_source,is_mmp_proxy_target,is_best_nearest,degraded,partition_mode
8,0,0,0train,0,1,1train,CSP,mmd,0.07232451185168362,0.045685293104986396,0.10267921935761083,True,True,False,False,True,False,True,True,False,normal
8,0,0,0train,1,2,2train,CSP,mmd,0.3189944478807814,0.27709889964357376,0.3664478103169387,False,False,True,True,False,False,False,False,False,normal
8,0,0,0train,2,3,3test,CSP,mmd,0.1772628182970665,0.13560624816072428,0.21440904773273728,False,False,False,False,False,True,False,False,False,normal
8,0,0,0train,3,4,4test,CSP,mmd,0.2925294046436814,0.24486359834932686,0.33869197140551655,False,False,True,True,False,False,False,False,False,normal
8,0,0,0train,0,1,1train,logvar,mmd,0.051494078760525655,0.03040895954825333,0.07766546384453851,True,True,False,False,True,False,True,True,False,normal
8,0,0,0train,1,2,2train,logvar,mmd,0.22159192303094769,0.174791255170377,0.2652981676543597,False,False,True,True,False,False,False,False,False,normal
8,0,0,0train,2,3,3test,logvar,mmd,0.1515729138486074,0.11901340933261387,0.19042817602444906,False,False,False,False,False,True,False,False,False,normal
8,0,0,0train,3,4,4test,logvar,mmd,0.27582203854831405,0.2350734059032908,0.3226062056274986,False,False,True,True,False,False,False,False,False,normal
8,0,0,0train,0,1,1train,TS,mmd,0.0500239555084873,0.03172130759925964,0.07552660973726627,True,True,False,False,True,False,True,True,False,normal
8,0,0,0train,1,2,2train,TS,mmd,0.15443301566749604,0.12215518944415364,0.1822549789747785,False,False,True,True,False,False,False,False,False,normal
8,0,0,0train,2,3,3test,TS,mmd,0.10478487421702436,0.07991500845839754,0.13383215985999092,False,False,False,False,False,True,False,False,False,normal
8,0,0,0train,3,4,4test,TS,mmd,0.21475454043864806,0.18561522113311588,0.24783693880857383,False,False,True,True,False,False,False,False,False,normal
8,1,1,1train,0,0,0train,CSP,mmd,0.07434917669583165,0.046684473500607136,0.10902745105072036,True,True,False,False,True,False,True,True,False,normal
8,1,1,1train,1,2,2train,CSP,mmd,0.20134060229083584,0.14462081980080657,0.256328250732085,False,False,True,True,False,False,False,False,False,normal
8,1,1,1train,2,3,3test,CSP,mmd,0.08507892216200261,0.05687816549079804,0.11839728585325138,True,True,False,False,True,True,False,False,False,normal
8,1,1,1train,3,4,4test,CSP,mmd,0.17365549287624893,0.13315698746896873,0.22244304419252878,False,False,True,True,False,False,False,False,False,normal
8,1,1,1train,0,0,0train,logvar,mmd,0.05537513746991592,0.032705349793208924,0.07919036309630686,True,True,False,False,True,False,True,True,False,normal
8,1,1,1train,1,2,2train,logvar,mmd,0.11626846706828076,0.08288066620052485,0.15786364469487665,False,False,True,True,False,False,False,False,False,normal
8,1,1,1train,2,3,3test,logvar,mmd,0.09014933844002858,0.05819066526409644,0.1340701958492145,True,True,False,False,True,True,False,False,False,normal
8,1,1,1train,3,4,4test,logvar,mmd,0.17942350209192826,0.13481379898642587,0.22030751570157148,False,False,True,True,False,False,False,False,False,normal
8,1,1,1train,0,0,0train,TS,mmd,0.04908400236696779,0.030988619000374064,0.06908490130919684,True,True,False,False,True,False,True,True,False,normal
8,1,1,1train,1,2,2train,TS,mmd,0.07508627671809695,0.052888864911101334,0.0989479161756617,True,True,False,False,True,True,False,False,False,normal
8,1,1,1train,2,3,3test,TS,mmd,0.06915337763370703,0.04310499740175195,0.10248068689161119,True,True,False,False,True,True,False,False,False,normal
8,1,1,1train,3,4,4test,TS,mmd,0.13164903387626659,0.10757516619162175,0.15773954137062934,False,False,True,True,False,False,False,False,False,normal
8,2,2,2train,0,0,0train,CSP,mmd,0.29412450396900264,0.25182398802048916,0.3403318332701551,False,False,True,True,False,False,False,False,False,normal
8,2,2,2train,1,1,1train,CSP,mmd,0.18472066132909074,0.14292311562813814,0.23400783566606953,False,False,True,True,False,False,False,False,False,normal
8,2,2,2train,2,3,3test,CSP,mmd,0.12232721191645797,0.08738158721774282,0.15586596922269136,False,False,False,False,False,True,False,False,False,normal
8,2,2,2train,3,4,4test,CSP,mmd,0.03853421647104531,0.026627570650958866,0.0560122059223489,True,True,False,False,True,False,True,True,False,normal
8,2,2,2train,0,0,0train,logvar,mmd,0.183764041495015,0.1479159447373949,0.21941106395826557,False,False,True,True,False,False,False,False,False,normal
8,2,2,2train,1,1,1train,logvar,mmd,0.10148366543872873,0.07369542515831255,0.13501585159438056,True,True,False,False,True,True,False,False,False,normal
8,2,2,2train,2,3,3test,logvar,mmd,0.09415635878421913,0.06536225256154776,0.13621971004683278,True,True,False,False,True,True,False,False,False,normal
8,2,2,2train,3,4,4test,logvar,mmd,0.07590077135529459,0.052552715875487745,0.10061642978744612,True,True,False,False,True,False,True,True,False,normal
8,2,2,2train,0,0,0train,TS,mmd,0.11002491968320356,0.08684736169750686,0.13429316480569709,True,True,False,False,False,True,False,False,True,
8,2,2,2train,1,1,1train,TS,mmd,0.06390461652264577,0.04958704523824248,0.0819546278279444,True,True,False,False,False,True,False,False,True,
8,2,2,2train,2,3,3test,TS,mmd,0.06317318693454567,0.04038025357891605,0.09732341738901525,True,True,False,False,False,False,True,True,True,
8,2,2,2train,3,4,4test,TS,mmd,0.07808021889955756,0.0581888201171641,0.10028998837901247,True,True,False,False,False,True,False,False,True,
8,3,3,3test,0,0,0train,CSP,mmd,0.17814762552523092,0.13178527379894364,0.2166245881333507,False,False,True,True,False,False,False,False,False,normal
8,3,3,3test,1,1,1train,CSP,mmd,0.07868148422540525,0.05301040976315803,0.10736577243156653,True,True,False,False,True,False,True,True,False,normal
8,3,3,3test,2,2,2train,CSP,mmd,0.13032501900380308,0.09134635999384305,0.1683124434054944,True,True,False,False,True,True,False,False,False,normal
8,3,3,3test,3,4,4test,CSP,mmd,0.09928387469050881,0.06778635992888596,0.13673786348635456,True,True,False,False,True,True,False,False,False,normal
8,3,3,3test,0,0,0train,logvar,mmd,0.1274674395417167,0.0977499240341459,0.16037803369097772,True,True,False,False,True,True,False,False,False,normal
8,3,3,3test,1,1,1train,logvar,mmd,0.07604739172980259,0.05011066224416391,0.11332357968666028,True,True,False,False,True,False,True,True,False,normal
8,3,3,3test,2,2,2train,logvar,mmd,0.10359184159125767,0.06514041412033995,0.1530233044946052,True,True,False,False,True,True,False,False,False,normal
8,3,3,3test,3,4,4test,logvar,mmd,0.19426043313358451,0.1517347269043091,0.24779513305556483,False,False,True,True,False,False,False,False,False,normal
8,3,3,3test,0,0,0train,TS,mmd,0.08444861003317071,0.06797724794240886,0.10589444722259223,True,True,False,False,True,True,False,False,False,normal
8,3,3,3test,1,1,1train,TS,mmd,0.06190466441688281,0.040455126606021165,0.08896651002370488,True,True,False,False,True,False,True,True,False,normal
8,3,3,3test,2,2,2train,TS,mmd,0.07034218194517741,0.04382839401150797,0.0964868968229867,True,True,False,False,True,True,False,False,False,normal
8,3,3,3test,3,4,4test,TS,mmd,0.14176904615432281,0.10485012504243485,0.1794341837323762,False,False,True,True,False,False,False,False,False,normal
8,4,4,4test,0,0,0train,CSP,mmd,0.28497461663684726,0.238287725645567,0.33099189101955445,False,False,True,True,False,False,False,False,False,normal
8,4,4,4test,1,1,1train,CSP,mmd,0.13846358542045994,0.09954671058273995,0.18553618761585602,True,True,False,False,True,True,False,False,False,normal
8,4,4,4test,2,2,2train,CSP,mmd,0.08198430313709401,0.05781141035458862,0.11368150693420527,True,True,False,False,True,True,False,False,False,normal
8,4,4,4test,3,3,3test,CSP,mmd,0.08083455252198135,0.05532489813484866,0.11774473215476412,True,True,False,False,True,False,True,True,False,normal
8,4,4,4test,0,0,0train,logvar,mmd,0.2609746426903322,0.22452223671648044,0.2987122065526632,False,False,True,True,False,False,False,False,False,normal
8,4,4,4test,1,1,1train,logvar,mmd,0.18667564003782655,0.1516817751605807,0.22751799655802368,False,False,False,False,False,True,False,False,False,normal
8,4,4,4test,2,2,2train,logvar,mmd,0.09380560407401888,0.06782951089996193,0.12021333647545965,True,True,False,False,True,False,True,True,False,normal
8,4,4,4test,3,3,3test,logvar,mmd,0.1998208394677909,0.15932400237913472,0.2523625852299862,False,False,True,True,False,False,False,False,False,normal
8,4,4,4test,0,0,0train,TS,mmd,0.14747576156346687,0.12473625603809557,0.16867967838301878,False,False,True,True,False,False,False,False,False,normal
8,4,4,4test,1,1,1train,TS,mmd,0.11001008013177291,0.09220586565804884,0.13134891313848096,True,True,False,False,True,True,False,False,False,normal
8,4,4,4test,2,2,2train,TS,mmd,0.07431567542955675,0.05714493498103545,0.09232841315060292,True,True,False,False,True,False,True,True,False,normal
8,4,4,4test,3,3,3test,TS,mmd,0.11294803775407107,0.09027289320898733,0.1397306253433226,True,True,False,False,True,True,False,False,False,normal
