subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,ci_alpha,code_protocol_version,feature_fit_protocol,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,1,1train,far,False,,0.0,direct,0.12963898482168465,0.09538789451528919,0.18123347578447294
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,1,1train,not_used,False,,0.0,direct,0.12963898482168465,0.09538789451528919,0.18123347578447294
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,1,1train,not_used,False,,0.0,direct,0.12963898482168465,0.09538789451528919,0.18123347578447294
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,2,2train,far,False,,0.0,direct,0.15779173957493953,0.11864553702045183,0.19934087343517073
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,2,2train,not_used,False,,0.0,direct,0.15779173957493953,0.11864553702045183,0.19934087343517073
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,2,2train,not_used,False,,0.0,direct,0.15779173957493953,0.11864553702045183,0.19934087343517073
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,nearest,True,0.5596612569910349,0.0,direct,0.06393520539178091,0.041859997364961515,0.09475956290367676
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,3,3test,target,False,,0.0,direct,0.06393520539178091,0.041859997364961515,0.09475956290367676
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,3,3test,train,True,0.5596612569910349,0.0,direct,0.06393520539178091,0.041859997364961515,0.09475956290367676
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,near,False,0.4403387430089651,0.0,direct,0.0812605688374088,0.04880581962338964,0.11996231080970128
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,proxy_source,False,1.0,0.0,direct,0.0812605688374088,0.04880581962338964,0.11996231080970128
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,train,False,0.4403387430089651,0.0,direct,0.0812605688374088,0.04880581962338964,0.11996231080970128
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,0,0train,target,False,,,,,,
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3730,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,0,0train,target,False,,,,,,
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3761,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,near,False,0.34656028004676087,1.0,direct,0.13181400748091307,0.09286588912399595,0.1767989522785819
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3761,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,proxy_source,False,0.5727039774283921,1.0,direct,0.13181400748091307,0.09286588912399595,0.1767989522785819
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3761,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,train,False,0.34656028004676087,1.0,direct,0.13181400748091307,0.09286588912399595,0.1767989522785819
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3761,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,2,2train,near,False,0.2585695840811567,1.0,direct,0.1766703825575596,0.13060980381915785,0.22723987266442375
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3761,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,2,2train,proxy_source,False,0.427296022571608,1.0,direct,0.1766703825575596,0.13060980381915785,0.22723987266442375
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3761,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,2,2train,train,False,0.2585695840811567,1.0,direct,0.1766703825575596,0.13060980381915785,0.22723987266442375
7,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3761,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,nearest,True,0.3948701358720824,1.0,direct,0.11568727763097705,0.07969499795811201,0.16292733586604732
