subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,0.0,1.0,sess_0,far,False,,,boot_mean,0.2785636882686529,0.25052980843861394,0.3084849058864116
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,0.0,1.0,sess_0,proxy_target,False,,,boot_mean,0.2785636882686529,0.25052980843861394,0.3084849058864116
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,0.0,1.0,sess_0,not_used,False,,,boot_mean,0.2785636882686529,0.25052980843861394,0.3084849058864116
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,1.0,2.0,sess_1,far,False,,,boot_mean,0.30141435113673765,0.24747368146951113,0.3571586414429099
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,1.0,2.0,sess_1,proxy_target,False,,,boot_mean,0.30141435113673765,0.24747368146951113,0.3571586414429099
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,1.0,2.0,sess_1,not_used,False,,,boot_mean,0.30141435113673765,0.24747368146951113,0.3571586414429099
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,2.0,3.0,sess_2,bridge,True,,,boot_mean,0.15645683020802714,0.12679382415410492,0.19007549258624443
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,2.0,3.0,sess_2,proxy_source,False,,,boot_mean,0.15645683020802714,0.12679382415410492,0.19007549258624443
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,2.0,3.0,sess_2,train,True,,,boot_mean,0.15645683020802714,0.12679382415410492,0.19007549258624443
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,3.0,4.0,sess_3,bridge,False,,,boot_mean,0.17068228652759843,0.14033998965812933,0.2004084246698432
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,proxy,3.0,4.0,sess_3,proxy_source,False,,,boot_mean,0.17068228652759843,0.14033998965812933,0.2004084246698432
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,final,3.0,4.0,sess_3,train,False,,,boot_mean,0.17068228652759843,0.14033998965812933,0.2004084246698432
18,stieger2021,BDP_bridge_to_far,CSP,lda,none,0,0,,5700,mmd,normal,bridge_to_far,,,,,bridge_proxy,selection,4.0,5.0,sess_4,dropped,False,,,boot_mean,0.24436086161770093,0.2052528281105144,0.27476650465573255
