subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,1,2,near,False,0.1793992911264164,0.0,direct,0.07701842744370291,0.08909990756294978,0.11630684595864663
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,1,2,proxy_source,False,0.21988006051694278,0.0,direct,0.07701842744370291,0.08909990756294978,0.11630684595864663
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,1,2,train,False,0.1793992911264164,0.0,direct,0.07701842744370291,0.08909990756294978,0.11630684595864663
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,2,3,nearest,True,0.184103866877948,0.0,direct,0.07505027904523007,0.09324336812897978,0.12179502701108433
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,2,3,target,False,,0.0,direct,0.07505027904523007,0.09324336812897978,0.12179502701108433
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,2,3,train,True,0.184103866877948,0.0,direct,0.07505027904523007,0.09324336812897978,0.12179502701108433
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,4,near,False,0.18330043694509762,0.0,direct,0.07537923867614302,0.08926180392129945,0.11282406814532193
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,4,proxy_source,False,0.2246614850884178,0.0,direct,0.07537923867614302,0.08926180392129945,0.11282406814532193
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,4,train,False,0.18330043694509762,0.0,direct,0.07537923867614302,0.08926180392129945,0.11282406814532193
62,stieger2021,MMP_moe,CSP,lda,none,0,0,0,5599,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,5,near,False,0.15018337543599955,0.0,direct,0.09200139804339034,0.10101129840684554,0.12823400629968196
